Date,Open,High,Low,Close,Adj Close,Day
2016-05-03,177.479996,177.830002,176.479996,177.300003,151.673676,953
2016-05-04,176.380005,177.210007,175.899994,176.320007,150.835327,954
2016-05-05,176.830002,177.220001,176,176.440002,150.937973,955
2016-05-06,175.690002,177.399994,175.679993,177.339996,151.707809,956
2016-05-09,177.25,177.759995,176.619995,176.979996,151.399887,959
2016-05-10,177.720001,179.270004,177.639999,179.199997,153.299026,960
2016-05-11,178.699997,178.940002,177.259995,177.300003,151.673676,961
2016-05-12,177.809998,178.119995,176.399994,177.419998,151.776367,962
2016-05-13,176.899994,177.520004,175.259995,175.479996,150.11676,963
2016-05-16,175.690002,177.699997,175.580002,177.259995,151.639435,966
2016-05-17,176.910004,177.240005,174.919998,175.559998,150.185287,967
2016-05-18,175.080002,176.729996,174.529999,175.630005,150.245071,968
2016-05-19,174.949997,175.199997,173.669998,174.679993,149.432404,969
2016-05-20,174.720001,175.539993,174.509995,174.759995,150.026352,970
2016-05-23,174.839996,175.330002,174.600006,174.779999,150.043564,973
2016-05-24,175.759995,177.229996,175.649994,176.860001,151.829224,974
2016-05-25,177.5,178.740005,177.449997,178.279999,153.048172,975
2016-05-26,178.490005,178.690002,177.820007,178.080002,152.876587,976
2016-05-27,178.220001,178.589996,178.059998,178.5,153.237137,977
2016-05-31,178.979996,178.979996,177.130005,177.649994,152.507431,981
2016-06-01,176.979996,177.979996,176.550003,177.729996,152.57608,982
2016-06-02,177.300003,178.309998,176.979996,178.279999,153.048172,983
2016-06-03,177.869995,178.289993,176.839996,178.059998,152.859421,984
2016-06-06,178.490005,179.460007,178.410004,179.179993,153.820877,987
2016-06-07,179.460007,179.990005,179.339996,179.380005,153.992615,988
2016-06-08,179.669998,180.179993,179.539993,180.059998,154.57634,989
2016-06-09,179.369995,180.039993,179.139999,179.880005,154.421829,990
2016-06-10,178.699997,179.240005,178.110001,178.710007,153.417374,991
2016-06-13,178,179,177.360001,177.360001,152.258408,994
2016-06-14,177,177.419998,176,176.809998,151.786224,995
2016-06-15,177.25,177.839996,176.380005,176.570007,151.580246,996
2016-06-16,175.729996,177.669998,174.800003,177.460007,152.344299,997
2016-06-17,177.149994,177.149994,175.770004,176.520004,151.841095,998
2016-06-20,178.399994,179.229996,177.759995,177.800003,152.942169,"1,001"
2016-06-21,178.119995,178.529999,177.729996,178.059998,153.165787,"1,002"
2016-06-22,178.229996,178.949997,177.429993,177.570007,152.744385,"1,003"
2016-06-23,179.020004,179.830002,178.669998,179.809998,154.671097,"1,004"
2016-06-24,174.550003,176.679993,173.300003,173.619995,149.346497,"1,005"
2016-06-27,172.479996,172.479996,170.369995,171.199997,147.264923,"1,008"
2016-06-28,172.850006,173.860001,172.199997,173.820007,149.518555,"1,009"
2016-06-29,175.160004,176.820007,175,176.639999,151.944244,"1,010"
2016-06-30,177.050003,179.080002,176.860001,179,153.974335,"1,011"
2016-07-01,178.779999,179.800003,178.779999,179.309998,154.240997,"1,012"
2016-07-05,178.580002,178.679993,177.660004,178.210007,153.29483,"1,016"
2016-07-06,177.610001,179.100006,176.960007,178.979996,153.957123,"1,017"
2016-07-07,179.149994,179.720001,178.039993,178.789993,153.793716,"1,018"
2016-07-08,180.009995,181.559998,179.979996,181.300003,155.952835,"1,019"
2016-07-11,181.860001,182.720001,181.779999,182.119995,156.658157,"1,022"
2016-07-12,183.009995,183.619995,182.779999,183.389999,157.75058,"1,023"
2016-07-13,183.679993,183.800003,183.050003,183.600006,157.931213,"1,024"
2016-07-14,185.059998,185.270004,184.570007,184.960007,159.101059,"1,025"
2016-07-15,185.350006,185.5,184.449997,184.880005,159.148422,"1,026"
2016-07-18,184.830002,185.380005,184.710007,185.080002,159.320602,"1,029"
2016-07-19,185.009995,185.419998,184.820007,185.419998,159.613297,"1,030"
2016-07-20,185.899994,186.080002,185.389999,185.779999,159.923096,"1,031"
2016-07-21,185.539993,185.729996,184.539993,184.979996,159.234512,"1,032"
2016-07-22,185,185.570007,184.759995,185.509995,159.690735,"1,033"
2016-07-25,185.270004,185.300003,184.369995,184.809998,159.088135,"1,036"
2016-07-26,184.610001,185.020004,183.699997,184.600006,158.907379,"1,037"
2016-07-27,185.139999,185.279999,184.110001,184.580002,158.890167,"1,038"
2016-07-28,184.279999,184.660004,183.520004,184.380005,158.717926,"1,039"
2016-07-29,183.850006,184.5,183.539993,184.130005,158.502792,"1,040"
2016-08-01,184.350006,184.520004,183.380005,183.869995,158.279037,"1,043"
2016-08-02,183.699997,183.880005,182.309998,182.970001,157.504288,"1,044"
2016-08-03,182.850006,183.429993,182.710007,183.360001,157.839981,"1,045"
2016-08-04,183.5,183.889999,183.149994,183.449997,157.917435,"1,046"
2016-08-05,184.399994,185.279999,183.429993,185.259995,159.475586,"1,047"
2016-08-08,185.5,185.699997,185.020004,185.279999,159.492752,"1,050"
2016-08-09,185.380005,185.860001,185.059998,185.350006,159.55304,"1,051"
2016-08-10,185.399994,185.779999,184.839996,185.119995,159.354996,"1,052"
2016-08-11,185.699997,186.580002,185.600006,186.300003,160.370834,"1,053"
2016-08-12,186.139999,186.25,185.520004,185.899994,160.026459,"1,054"
2016-08-15,186.399994,186.880005,186.330002,186.520004,160.560211,"1,057"
2016-08-16,186.169998,186.369995,185.720001,185.759995,159.905975,"1,058"
2016-08-17,185.770004,186.229996,185.089996,186.100006,160.198715,"1,059"
2016-08-18,185.970001,186.410004,185.720001,186.339996,160.405334,"1,060"
2016-08-19,185.300003,185.649994,184.720001,185.320007,160.090744,"1,061"
2016-08-22,184.949997,185.509995,184.460007,185.119995,159.918015,"1,064"
2016-08-23,185.699997,186.130005,185.25,185.300003,160.073517,"1,065"
2016-08-24,185.059998,185.199997,184.289993,184.660004,159.520676,"1,066"
2016-08-25,184.279999,184.789993,184.100006,184.369995,159.270126,"1,067"
2016-08-26,184.619995,185.539993,183.139999,183.820007,158.794983,"1,068"
2016-08-29,183.830002,185.039993,183.830002,184.830002,159.667526,"1,071"
2016-08-30,184.929993,185.149994,184.020004,184.509995,159.391022,"1,072"
2016-08-31,184.25,184.360001,183.270004,183.940002,158.898651,"1,073"
2016-09-01,183.729996,184.279999,182.899994,184.100006,159.036835,"1,074"
2016-09-02,184.940002,185.419998,184.320007,184.860001,159.69342,"1,075"
2016-09-06,185.110001,185.490005,184.449997,185.320007,160.090744,"1,079"
2016-09-07,185.369995,185.399994,184.779999,185.320007,160.090744,"1,080"
2016-09-08,184.679993,185.110001,184.479996,184.820007,159.65892,"1,081"
2016-09-09,183.570007,183.75,180.910004,180.910004,156.281174,"1,082"
2016-09-12,180.089996,183.639999,179.929993,183.300003,158.345779,"1,085"
2016-09-13,182.059998,182.320007,180.380005,180.800003,156.186172,"1,086"
2016-09-14,180.839996,181.740005,180.009995,180.429993,155.866531,"1,087"
2016-09-15,180.369995,182.619995,180.229996,182.259995,157.447311,"1,088"
2016-09-16,181.5,181.5,180.440002,180.970001,156.637222,"1,089"
2016-09-19,181.880005,182.320007,180.669998,180.979996,156.645874,"1,092"
2016-09-20,181.809998,182.039993,181.029999,181.050003,156.706467,"1,093"
2016-09-21,181.660004,182.839996,180.960007,182.660004,158.100021,"1,094"
2016-09-22,183.660004,184.259995,183.320007,183.660004,158.965469,"1,095"
2016-09-23,183.410004,183.520004,182.289993,182.419998,157.892258,"1,096"
2016-09-26,181.509995,181.550003,180.580002,180.75,156.446793,"1,099"
2016-09-27,180.580002,182.139999,180.240005,182,157.528763,"1,100"
2016-09-28,182.360001,183.229996,181.520004,183.100006,158.480804,"1,101"
2016-09-29,182.820007,183.419998,180.649994,181.220001,156.853592,"1,102"
2016-09-30,182.130005,183.440002,181.970001,182.779999,158.203934,"1,103"
2016-10-03,182.309998,182.570007,181.779999,182.320007,157.805725,"1,106"
2016-10-04,182.619995,182.929993,180.940002,181.479996,157.078674,"1,107"
2016-10-05,182.160004,183.020004,182.110001,182.660004,158.100021,"1,108"
2016-10-06,182.339996,182.740005,181.470001,182.520004,157.978806,"1,109"
2016-10-07,182.800003,182.990005,181.320007,182.220001,157.719162,"1,110"
2016-10-10,182.220001,183.850006,182.220001,183.119995,158.498154,"1,113"
2016-10-11,182.860001,182.889999,180.449997,181.199997,156.836304,"1,114"
2016-10-12,181,181.800003,180.660004,181.369995,156.983475,"1,115"
2016-10-13,180.130005,181.220001,179.429993,180.839996,156.524643,"1,116"
2016-10-14,182,182.460007,181.210007,181.289993,156.914185,"1,117"
2016-10-17,181.169998,181.509995,180.449997,180.720001,156.420883,"1,120"
2016-10-18,181.940002,182.100006,181.119995,181.369995,156.983475,"1,121"
2016-10-19,181.850006,182.410004,181.570007,182,157.528763,"1,122"
2016-10-20,181.720001,182.449997,181.220001,181.539993,157.130539,"1,123"
2016-10-21,180.600006,181.449997,180.229996,181.220001,157.009277,"1,124"
2016-10-24,182.360001,182.5,181.649994,181.960007,157.650391,"1,127"
2016-10-25,181.820007,182.169998,181.25,181.479996,157.234558,"1,128"
2016-10-26,180.600006,182.119995,180.350006,181.770004,157.485886,"1,129"
2016-10-27,182.300003,182.350006,181.229996,181.529999,157.277847,"1,130"
2016-10-28,181.820007,182.320007,180.669998,181.360001,157.130615,"1,131"
2016-10-31,181.580002,181.699997,181.050003,181.169998,156.966003,"1,134"
2016-11-01,181.520004,181.520004,179.139999,180.119995,156.056198,"1,135"
2016-11-02,179.660004,180.210007,179.050003,179.350006,155.389175,"1,136"
2016-11-03,179.699997,179.889999,178.839996,179.110001,155.181152,"1,137"
2016-11-04,179.110001,179.669998,178.639999,178.710007,154.834625,"1,138"
2016-11-07,181.169998,182.449997,181.050003,182.360001,157.996979,"1,141"
2016-11-08,182.199997,184.039993,182.020004,183.380005,158.880783,"1,142"
2016-11-09,181.929993,186.550003,181.75,185.960007,161.116058,"1,143"
2016-11-10,186.830002,188.820007,186.350006,188.130005,162.996094,"1,144"
2016-11-11,187.949997,188.630005,187.410004,188.470001,163.29068,"1,145"
2016-11-14,189.110001,189.389999,188.199997,188.770004,163.550598,"1,148"
2016-11-15,188.759995,189.350006,188.139999,189.339996,164.04451,"1,149"
2016-11-16,188.789993,189.179993,188.529999,188.979996,163.73259,"1,150"
2016-11-17,189.089996,189.330002,188.740005,189.300003,164.009811,"1,151"
2016-11-18,188.899994,188.960007,188.320007,188.460007,163.743088,"1,152"
2016-11-21,188.880005,189.410004,188.600006,189.339996,164.507675,"1,155"
2016-11-22,189.919998,190.25,189.419998,190.020004,165.098495,"1,156"
2016-11-23,189.929993,190.639999,189.869995,190.589996,165.593674,"1,157"
2016-11-25,191.089996,191.339996,190.979996,191.300003,166.210648,"1,159"
2016-11-28,190.929993,191.210007,190.520004,190.779999,165.758759,"1,162"
2016-11-29,190.830002,191.419998,190.679993,191.190002,166.115067,"1,163"
2016-11-30,191.970001,192.25,191.339996,191.399994,166.297455,"1,164"
2016-12-01,191.839996,192.160004,191.570007,191.899994,166.731949,"1,165"
2016-12-02,191.910004,191.979996,191.429993,191.740005,166.592926,"1,166"
2016-12-05,192.479996,192.779999,191.889999,192.220001,167.009903,"1,169"
2016-12-06,192.160004,192.570007,191.869995,192.490005,167.244507,"1,170"
2016-12-07,192.470001,195.690002,192.419998,195.479996,169.842407,"1,171"
2016-12-08,195.830002,196.800003,195.410004,196.279999,170.53746,"1,172"
2016-12-09,196.440002,197.720001,196.369995,197.690002,171.762573,"1,173"
2016-12-12,197.839996,198.389999,197.679993,198.080002,172.10141,"1,176"
2016-12-13,198.960007,199.720001,198.639999,199.229996,173.100571,"1,177"
2016-12-14,198.970001,199.830002,197.610001,198.139999,172.153488,"1,178"
2016-12-15,198.539993,199.679993,198.339996,198.660004,172.605347,"1,179"
2016-12-16,198.699997,198.970001,197.940002,198.190002,172.572205,"1,180"
2016-12-19,198.300003,198.899994,198.210007,198.600006,172.929245,"1,183"
2016-12-20,199.160004,199.610001,199.059998,199.419998,173.64325,"1,184"
2016-12-21,199.429993,199.610001,199.139999,199.160004,173.416779,"1,185"
2016-12-22,199.100006,199.169998,198.580002,198.970001,173.251434,"1,186"
2016-12-23,198.960007,199.059998,198.729996,199.050003,173.321091,"1,187"
2016-12-27,199.160004,199.539993,199.130005,199.210007,173.460434,"1,191"
2016-12-28,199.520004,199.559998,198,198.080002,172.476486,"1,192"
2016-12-29,197.990005,198.520004,197.630005,197.990005,172.398071,"1,193"
2016-12-30,198.25,198.270004,196.919998,197.509995,171.980072,"1,194"
2017-01-03,198.910004,199.100006,197.479996,198.419998,172.772476,"1,198"
2017-01-04,198.759995,199.360001,198.600006,199.149994,173.408188,"1,199"
2017-01-05,198.949997,199.270004,197.899994,198.75,173.05983,"1,200"
2017-01-06,198.729996,199.830002,198.169998,199.509995,173.721603,"1,201"
2017-01-09,199.089996,199.270004,198.75,198.759995,173.068588,"1,204"
2017-01-10,198.720001,199.410004,198.210007,198.399994,172.755066,"1,205"
2017-01-11,198.630005,199.570007,198.149994,199.330002,173.56488,"1,206"
2017-01-12,198.880005,198.910004,197.529999,198.75,173.05983,"1,207"
2017-01-13,198.910004,199.350006,198.320007,198.699997,173.016281,"1,208"
2017-01-17,198.270004,198.649994,197.589996,198.089996,172.485153,"1,212"
2017-01-18,198.080002,198.229996,197.300003,197.949997,172.363251,"1,213"
2017-01-19,198.029999,198.160004,196.690002,197.279999,171.779816,"1,214"
2017-01-20,197.529999,198.199997,197.309998,197.960007,172.540741,"1,215"
2017-01-23,197.860001,198.110001,197.039993,197.779999,172.383896,"1,218"
2017-01-24,197.789993,199.220001,197.619995,198.839996,173.307739,"1,219"
2017-01-25,200.009995,200.550003,199.75,200.419998,174.684937,"1,220"
2017-01-26,200.600006,200.970001,200.419998,200.720001,174.94635,"1,221"
2017-01-27,200.690002,200.869995,200.449997,200.630005,174.867935,"1,222"
2017-01-30,199.830002,199.899994,198.419998,199.380005,173.778503,"1,225"
2017-01-31,198.720001,198.889999,197.559998,198.360001,172.889374,"1,226"
2017-02-01,199.130005,199.399994,198.199997,198.630005,173.12471,"1,227"
2017-02-02,198.160004,198.970001,198.020004,198.610001,173.107285,"1,228"
2017-02-03,199.580002,200.570007,199.440002,200.380005,174.649979,"1,229"
2017-02-06,200.029999,200.699997,199.779999,200.279999,174.562805,"1,232"
2017-02-07,200.889999,201.300003,200.429993,200.580002,174.824326,"1,233"
2017-02-08,200.5,200.690002,200.149994,200.509995,174.763351,"1,234"
2017-02-09,200.820007,202.110001,200.770004,201.720001,175.817963,"1,235"
2017-02-10,202.300003,203,202.070007,202.740005,176.707016,"1,236"
2017-02-13,203.320007,204.470001,203.320007,204.199997,177.979492,"1,239"
2017-02-14,204.059998,205.179993,203.949997,205.169998,178.824921,"1,240"
2017-02-15,205.389999,206.490005,205.289993,206.380005,179.879623,"1,241"
2017-02-16,206.550003,206.720001,205.850006,206.479996,179.966736,"1,242"
2017-02-17,205.029999,205.919998,205.020004,205.880005,179.932602,"1,243"
2017-02-21,206.559998,207.300003,206.419998,207.070007,180.972687,"1,247"
2017-02-22,206.729996,207.529999,206.639999,207.449997,181.304794,"1,248"
2017-02-23,208.059998,208.149994,207.210007,207.820007,181.628204,"1,249"
2017-02-24,207.080002,207.949997,207.070007,207.929993,181.724258,"1,250"
2017-02-27,207.729996,208.369995,207.610001,208.289993,182.038895,"1,253"
2017-02-28,208.110001,208.309998,207.679993,207.979996,181.768005,"1,254"
2017-03-01,209.919998,211.589996,209.880005,211.020004,184.424911,"1,255"
2017-03-02,211.190002,211.190002,209.839996,209.889999,183.437286,"1,256"
2017-03-03,210.059998,210.320007,209.410004,209.910004,183.454758,"1,257"
2017-03-06,209.259995,209.770004,209.020004,209.479996,183.078934,"1,260"
2017-03-07,209.210007,209.660004,208.979996,209.169998,182.808044,"1,261"
2017-03-08,209.580002,209.610001,208.429993,208.610001,182.318619,"1,262"
2017-03-09,208.740005,209.089996,207.869995,208.669998,182.371063,"1,263"
2017-03-10,209.690002,209.699997,208.360001,209.149994,182.790512,"1,264"
2017-03-13,209.130005,209.339996,208.589996,208.940002,182.606979,"1,267"
2017-03-14,208.570007,208.880005,207.979996,208.539993,182.257385,"1,268"
2017-03-15,208.830002,209.910004,208.710007,209.580002,183.166382,"1,269"
2017-03-16,210.169998,210.169998,209.050003,209.440002,183.044037,"1,270"
2017-03-17,209.529999,209.529999,208.830002,208.860001,182.893372,"1,271"
2017-03-20,208.850006,209.270004,208.559998,208.809998,182.849609,"1,274"
2017-03-21,209.330002,209.429993,206.25,206.350006,180.695389,"1,275"
2017-03-22,205.960007,206.570007,205.5,206.410004,180.748001,"1,276"
2017-03-23,206.029999,207.300003,205.910004,206.309998,180.660416,"1,277"
2017-03-24,206.580002,206.899994,205,205.75,180.170044,"1,278"
2017-03-27,204.179993,205.509995,203.809998,205.229996,179.714676,"1,281"
2017-03-28,205.080002,207.070007,204.910004,206.75,181.045654,"1,282"
2017-03-29,206.529999,206.559998,205.949997,206.309998,180.660416,"1,283"
2017-03-30,206.300003,207.259995,206.149994,206.960007,181.229568,"1,284"
2017-03-31,206.720001,206.929993,206.300003,206.339996,180.686707,"1,285"
2017-04-03,206.520004,206.630005,204.880005,206.25,180.607864,"1,288"
2017-04-04,206.020004,206.770004,205.809998,206.649994,180.95816,"1,289"
2017-04-05,207.589996,208.649994,206.160004,206.259995,180.616608,"1,290"
2017-04-06,206.449997,207.289993,205.919998,206.449997,180.78302,"1,291"
2017-04-07,206.190002,207.070007,205.889999,206.380005,180.72171,"1,292"
2017-04-10,206.490005,207.320007,205.949997,206.389999,180.730392,"1,295"
2017-04-11,206.220001,206.419998,204.940002,206.330002,180.677917,"1,296"
2017-04-12,206.300003,206.300003,205.350006,205.669998,180.099991,"1,297"
2017-04-13,205.339996,205.940002,204.360001,204.369995,178.961548,"1,298"
2017-04-17,204.929993,206.259995,204.860001,206.169998,180.537796,"1,302"
2017-04-18,205.360001,205.809998,204.419998,205.080002,179.583267,"1,303"
2017-04-19,205.259995,205.300003,203.639999,203.850006,178.506195,"1,304"
2017-04-20,204.350006,206.210007,204.169998,205.699997,180.126266,"1,305"
2017-04-21,205.509995,205.729996,204.770004,205.25,179.891403,"1,306"
2017-04-24,207.330002,207.630005,207.029999,207.380005,181.758224,"1,309"
2017-04-25,208.949997,209.979996,208.839996,209.679993,183.774048,"1,310"
2017-04-26,209.809998,210.429993,209.440002,209.470001,183.58992,"1,311"
2017-04-27,209.729996,209.770004,209.059998,209.559998,183.668823,"1,312"
2017-04-28,209.630005,209.630005,208.970001,209.080002,183.248123,"1,313"
2017-05-01,209.490005,209.490005,208.699997,208.919998,183.107834,"1,316"
2017-05-02,209.100006,209.300003,208.75,209.130005,183.291977,"1,317"
2017-05-03,209.130005,209.470001,208.470001,209.220001,183.37088,"1,318"
2017-05-04,209.649994,209.649994,208.199997,209.190002,183.344604,"1,319"
2017-05-05,209.070007,209.779999,208.759995,209.770004,183.852921,"1,320"
2017-05-08,209.699997,210.020004,209.529999,209.919998,183.98439,"1,323"
2017-05-09,210.139999,210.320007,209.220001,209.619995,183.721344,"1,324"
2017-05-10,209.190002,209.809998,208.899994,209.479996,183.598724,"1,325"
2017-05-11,209.139999,209.449997,208.100006,209.279999,183.423416,"1,326"
2017-05-12,208.970001,209.279999,208.820007,209.009995,183.186768,"1,327"
2017-05-15,209.399994,210.130005,209.399994,209.929993,183.993134,"1,330"
2017-05-16,210.320007,210.460007,209.460007,209.949997,184.010696,"1,331"
2017-05-17,208.119995,208.589996,206.369995,206.470001,180.960617,"1,332"
2017-05-18,206.029999,207.960007,205.860001,206.960007,181.39006,"1,333"
2017-05-19,206.75,208.309998,206.580002,207.770004,182.636505,"1,334"
2017-05-22,208.320007,208.869995,208.320007,208.649994,183.410141,"1,337"
2017-05-23,209.100006,209.350006,208.690002,209.119995,183.823212,"1,338"
2017-05-24,209.320007,209.960007,209.080002,209.820007,184.438507,"1,339"
2017-05-25,210.520004,210.919998,210.300003,210.580002,185.106613,"1,340"
2017-05-26,210.539993,210.720001,210.320007,210.539993,185.071487,"1,341"
2017-05-30,210.210007,210.520004,209.970001,210.210007,184.781311,"1,345"
2017-05-31,210.410004,210.410004,209.320007,210,184.596786,"1,346"
2017-06-01,210.270004,211.399994,209.910004,211.399994,185.827454,"1,347"
2017-06-02,211.449997,212.210007,211.270004,211.910004,186.275803,"1,348"
2017-06-05,211.860001,212.210007,211.639999,211.860001,186.231781,"1,351"
2017-06-06,211.330002,211.779999,211.169998,211.369995,185.801041,"1,352"
2017-06-07,211.690002,211.919998,211.139999,211.720001,186.108734,"1,353"
2017-06-08,211.619995,212.699997,211.389999,211.860001,186.231781,"1,354"
2017-06-09,212.149994,213.070007,211.589996,212.669998,186.943787,"1,355"
2017-06-12,212.460007,212.779999,211.880005,212.399994,186.706436,"1,358"
2017-06-13,212.800003,213.389999,212.75,213.369995,187.559082,"1,359"
2017-06-14,213.779999,214,212.979996,213.839996,187.972244,"1,360"
2017-06-15,212.889999,213.800003,212.75,213.690002,187.840347,"1,361"
2017-06-16,213.330002,213.580002,212.820007,213.559998,188.072861,"1,362"
2017-06-19,214.360001,215.009995,214.080002,214.919998,189.270584,"1,365"
2017-06-20,214.889999,215.070007,214.369995,214.399994,188.812683,"1,366"
2017-06-21,214.649994,214.649994,213.639999,213.889999,188.36351,"1,367"
2017-06-22,214.080002,214.289993,213.660004,213.729996,188.222626,"1,368"
2017-06-23,213.440002,213.949997,213.059998,213.740005,188.231476,"1,369"
2017-06-26,214.289993,214.759995,213.529999,213.869995,188.345932,"1,372"
2017-06-27,213.710007,214.130005,212.869995,212.929993,187.518112,"1,373"
2017-06-28,212.929993,214.529999,212.929993,214.240005,188.671783,"1,374"
2017-06-29,214.520004,214.550003,211.699997,212.610001,187.236298,"1,375"
2017-06-30,213.149994,213.990005,212.970001,213.240005,187.791046,"1,376"
2017-07-03,213.949997,215.380005,213.880005,214.490005,188.891922,"1,379"
2017-07-05,214.740005,214.830002,213.830002,214.580002,188.971207,"1,381"
2017-07-06,214.089996,214.25,212.940002,213.139999,187.703033,"1,382"
2017-07-07,213.539993,214.160004,213.419998,214.050003,188.504425,"1,383"
2017-07-10,213.679993,214.350006,213.539993,213.990005,188.451584,"1,386"
2017-07-11,213.910004,214.289993,212.679993,213.979996,188.44281,"1,387"
2017-07-12,214.979996,215.699997,214.889999,215.229996,189.543579,"1,388"
2017-07-13,215.300003,215.559998,215,215.460007,189.74614,"1,389"
2017-07-14,215.300003,216.679993,215.110001,216.259995,190.450684,"1,390"
2017-07-17,216.320007,216.490005,216.039993,216.220001,190.415527,"1,393"
2017-07-18,215.660004,215.809998,214.630005,215.699997,189.957565,"1,394"
2017-07-19,215.889999,216.339996,215.660004,216.320007,190.50351,"1,395"
2017-07-20,216.570007,216.580002,215.710007,216.190002,190.389069,"1,396"
2017-07-21,215.190002,215.550003,214.759995,215.529999,190.015198,"1,397"
2017-07-24,215.509995,215.509995,214.679993,215.089996,189.62735,"1,400"
2017-07-25,216.5,216.520004,215.490005,215.860001,190.306213,"1,401"
2017-07-26,216.809998,217.160004,216.559998,216.809998,191.143753,"1,402"
2017-07-27,217.279999,217.75,216.630005,217.720001,191.945908,"1,403"
2017-07-28,217.529999,218.160004,217.300003,218.020004,192.21048,"1,404"
2017-07-31,218.649994,219.029999,218.490005,218.699997,192.810013,"1,407"
2017-08-01,219.740005,219.800003,219.149994,219.369995,193.400665,"1,408"
2017-08-02,219.830002,220.130005,219.440002,219.889999,193.859177,"1,409"
2017-08-03,219.929993,220.229996,219.720001,220.059998,194.008957,"1,410"
2017-08-04,220.639999,220.669998,220.029999,220.570007,194.458572,"1,411"
2017-08-07,220.75,220.979996,220.600006,220.850006,194.705521,"1,414"
2017-08-08,220.800003,221.679993,220.440002,220.690002,194.564392,"1,415"
2017-08-09,220.330002,220.610001,219.960007,220.5,194.396881,"1,416"
2017-08-10,219.809998,219.899994,218.550003,218.600006,192.721832,"1,417"
2017-08-11,218.759995,219.220001,218.520004,218.699997,192.810013,"1,418"
2017-08-14,219.880005,220.289993,219.809998,219.970001,193.929672,"1,421"
2017-08-15,220.580002,220.580002,219.860001,220.160004,194.097168,"1,422"
2017-08-16,220.699997,221.100006,220.279999,220.470001,194.370407,"1,423"
2017-08-17,220,220.070007,217.770004,217.809998,192.025238,"1,424"
2017-08-18,216.990005,217.660004,216.149994,216.529999,191.361618,"1,425"
2017-08-21,216.460007,216.919998,215.729996,216.740005,191.547256,"1,428"
2017-08-22,217.410004,218.850006,217.300003,218.690002,193.270523,"1,429"
2017-08-23,218.009995,218.460007,217.839996,217.919998,192.590012,"1,430"
2017-08-24,218.550003,218.550003,217.460007,217.660004,192.360199,"1,431"
2017-08-25,218.259995,218.929993,218,218.039993,192.696106,"1,432"
2017-08-28,218.5,218.580002,217.529999,217.940002,192.607666,"1,435"
2017-08-29,216.679993,218.759995,216.619995,218.589996,193.182175,"1,436"
2017-08-30,218.75,219.160004,218.389999,218.929993,193.482635,"1,437"
2017-08-31,219.529999,219.889999,219.119995,219.520004,194.004105,"1,438"
2017-09-01,220.130005,220.410004,219.830002,219.919998,194.357559,"1,439"
2017-09-05,219.529999,219.529999,217.179993,217.669998,192.369186,"1,443"
2017-09-06,218.539993,218.619995,218.039993,218.25,192.881668,"1,444"
2017-09-07,218.470001,218.720001,217.679993,218.110001,192.757919,"1,445"
2017-09-08,217.610001,218.660004,217.520004,218.240005,192.872849,"1,446"
2017-09-11,219.580002,220.889999,219.580002,220.759995,195.09993,"1,449"
2017-09-12,221.330002,221.570007,221.070007,221.419998,195.683243,"1,450"
2017-09-13,221.350006,221.789993,221.199997,221.759995,195.983704,"1,451"
2017-09-14,221.649994,222.429993,221.619995,222.320007,196.478683,"1,452"
2017-09-15,222.130005,222.570007,221.910004,222.449997,196.999344,"1,453"
2017-09-18,222.919998,223.389999,222.669998,223.160004,197.628128,"1,456"
2017-09-19,223.369995,223.669998,223.229996,223.580002,198.000137,"1,457"
2017-09-20,223.570007,223.949997,222.949997,223.899994,198.283417,"1,458"
2017-09-21,223.899994,223.970001,223.389999,223.470001,197.902618,"1,459"
2017-09-22,223.220001,223.460007,222.820007,223.199997,197.663528,"1,460"
2017-09-25,223.110001,223.429993,221.990005,222.820007,197.326996,"1,463"
2017-09-26,223.059998,223.5,222.619995,222.690002,197.211838,"1,464"
2017-09-27,223.399994,223.520004,222.350006,223.119995,197.592697,"1,465"
2017-09-28,222.970001,223.770004,222.699997,223.600006,198.017761,"1,466"
2017-09-29,223.389999,223.869995,223.130005,223.820007,198.212646,"1,467"
2017-10-02,224.190002,225.389999,224.020004,225.240005,199.470093,"1,470"
2017-10-03,225.740005,226.279999,225.610001,226.240005,200.355774,"1,471"
2017-10-04,226.389999,226.679993,226.179993,226.410004,200.506287,"1,472"
2017-10-05,226.610001,227.660004,226.449997,227.639999,201.595535,"1,473"
2017-10-06,227.339996,227.630005,227.229996,227.550003,201.515839,"1,474"
2017-10-09,227.889999,227.960007,227.339996,227.529999,201.498108,"1,477"
2017-10-10,228.210007,228.429993,227.639999,228.259995,202.144623,"1,478"
2017-10-11,228.320007,228.639999,228.169998,228.610001,202.454544,"1,479"
2017-10-12,228.490005,228.809998,228.149994,228.330002,202.206604,"1,480"
2017-10-13,228.710007,228.970001,228.509995,228.729996,202.560852,"1,481"
2017-10-16,229.070007,229.529999,228.809998,229.449997,203.198456,"1,484"
2017-10-17,229.710007,229.960007,229.520004,229.850006,203.552734,"1,485"
2017-10-18,231,231.679993,230.910004,231.460007,204.978516,"1,486"
2017-10-19,230.839996,231.660004,230.520004,231.649994,205.146713,"1,487"
2017-10-20,232.470001,233.130005,231.889999,233.130005,206.620667,"1,488"
2017-10-23,233.580002,233.580002,232.610001,232.649994,206.195267,"1,491"
2017-10-24,234.110001,234.699997,233.960007,234.289993,207.648773,"1,492"
