Date,Adj Close,Day
2017-12-26,220.163513,"1,555"
2017-12-27,220.368393,"1,556"
2017-12-28,220.947159,"1,557"
2017-12-29,220.279297,"1,558"
2018-01-02,220.849243,"1,562"
2018-01-03,221.677322,"1,563"
2018-01-04,223.146622,"1,564"
2018-01-05,225.034302,"1,565"
2018-01-08,224.918549,"1,568"
2018-01-09,226.01384,"1,569"
2018-01-10,225.835678,"1,570"
2018-01-11,227.607666,"1,571"
2018-01-12,229.655731,"1,572"
2018-01-16,229.566742,"1,576"
2018-01-17,232.478394,"1,577"
2018-01-18,231.659348,"1,578"
2018-01-19,232.126175,"1,579"
2018-01-22,233.409012,"1,582"
2018-01-23,233.31105,"1,583"
2018-01-24,233.934692,"1,584"
2018-01-25,234.986023,"1,585"
2018-01-26,236.910446,"1,586"
2018-01-29,235.351318,"1,589"
2018-01-30,232.197357,"1,590"
2018-01-31,232.927963,"1,591"
2018-02-01,233.088348,"1,592"
2018-02-02,227.127838,"1,593"
2018-02-05,216.739563,"1,596"
2018-02-06,221.809036,"1,597"
2018-02-07,221.630783,"1,598"
2018-02-08,212.641159,"1,599"
2018-02-09,215.63475,"1,600"
2018-02-12,219.323227,"1,603"
2018-02-13,219.679642,"1,604"
2018-02-14,222.111923,"1,605"
2018-02-15,224.962906,"1,606"
2018-02-16,225.056732,"1,607"
2018-02-20,222.725433,"1,611"
2018-02-21,221.269348,"1,612"
2018-02-22,222.850403,"1,613"
2018-02-23,225.905258,"1,614"
2018-02-26,229.487091,"1,617"
2018-02-27,226.84314,"1,618"
2018-02-28,223.484634,"1,619"
2018-03-01,219.715256,"1,620"
2018-03-02,219.152512,"1,621"
2018-03-05,222.269867,"1,624"
2018-03-06,222.269867,"1,625"
2018-03-07,221.617767,"1,626"
2018-03-08,222.537811,"1,627"
2018-03-09,226.485916,"1,628"
2018-03-12,225.056732,"1,631"
2018-03-13,223.502502,"1,632"
2018-03-14,221.412354,"1,633"
2018-03-15,222.412766,"1,634"
2018-03-16,222.908508,"1,635"
2018-03-19,220.05394,"1,638"
2018-03-20,221.118805,"1,639"
2018-03-21,220.689255,"1,640"
2018-03-22,214.192642,"1,641"
2018-03-23,210.407394,"1,642"
2018-03-26,216.393997,"1,645"
2018-03-27,213.235092,"1,646"
2018-03-28,213.226227,"1,647"
2018-03-29,216.018204,"1,648"
2018-04-02,211.320175,"1,652"
2018-04-03,214.899521,"1,653"
2018-04-04,216.966675,"1,654"
2018-04-05,219.159073,"1,655"
2018-04-06,213.986847,"1,656"
2018-04-09,214.523727,"1,659"
2018-04-10,218.353668,"1,660"
2018-04-11,216.447723,"1,661"
2018-04-12,219.069611,"1,662"
2018-04-13,217.968964,"1,663"
2018-04-16,219.794418,"1,666"
2018-04-17,221.745255,"1,667"
2018-04-18,221.369324,"1,668"
2018-04-19,220.644516,"1,669"
2018-04-20,218.891479,"1,670"
2018-04-23,218.77507,"1,673"
2018-04-24,214.960953,"1,674"
2018-04-25,215.507111,"1,675"
2018-04-26,217.673843,"1,676"
2018-04-27,217.521591,"1,677"
2018-04-30,216.259216,"1,680"
2018-05-01,215.560883,"1,681"
2018-05-02,214.083542,"1,682"
2018-05-03,214.07457,"1,683"
2018-05-04,217.136581,"1,684"
2018-05-07,217.942413,"1,687"
